platform,title,link,price,location,price_clean
krisha,3-комнатная квартира · 90.82 м²,https://krisha.kz/a/show/1000672981?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=628,от 41 232 280 〒,"Сарайшык р-н, ул. Магжана Жумабаева, 38",41232280
krisha,5-комнатная квартира · 201.88 м²,https://krisha.kz/a/show/1000673719?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=629,от 157 668 280 〒,"Есильский р-н, ул. Мангилик Ел, 57",157668280
krisha,3-комнатная квартира · 58.9 м²,https://krisha.kz/a/show/761950770?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=630,от 20 026 000 〒,Микрорайон Коктем 5/5,20026000
krisha,3-комнатная квартира · 62.41 м²,https://krisha.kz/a/show/698852244?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=631,от 26 461 840 〒,Шайден Даулетова 2,26461840
krisha,4-комнатная квартира · 147.63 м²,https://krisha.kz/a/show/1000422121?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=632,от 137 295 900 〒,"Аль-Фарабийский р-н, Кунаева 32А",137295900
krisha,1-комнатная квартира · 44.96 м²,https://krisha.kz/a/show/692724888?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=633,от 19 782 400 〒,"Сарайшык р-н, Ахмет Байтурсынулы 16/3",19782400
krisha,3-комнатная квартира · 99 м²,https://krisha.kz/a/show/686017138?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=634,от 42 570 000 〒,Д.Конаева 17,42570000
krisha,3-комнатная квартира · 90.88 м²,https://krisha.kz/a/show/695736658?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=635,от 39 078 400 〒,"Алматы р-н, Сафуан Шаймерденов 4/1",39078400
krisha,5-комнатная квартира · 229 м²,https://krisha.kz/a/show/667684906?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=636,от 125 950 000 〒,"Бостандыкский р-н, мкр Ерменсай, Ушкемпирова 42",125950000
krisha,3-комнатная квартира · 186.8 м²,https://krisha.kz/a/show/1005703862?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=637,от 128 978 115 〒,"Медеуский р-н, Омаровой 35/1",128978115
